company_id,batch,label_type,from_snapshot,to_snapshot,added,removed
30863,Fall 2025,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
30867,Fall 2025,tag,2026-06-01,2026-07-01,Enterprise Software,Finance
30881,Fall 2025,tag,2026-06-01,2026-07-01,Aerospace|Defense|Hard Tech|Rocketry|Satellites,
30886,Fall 2025,tag,2026-06-01,2026-07-01,Enterprise,AI|SaaS
30888,Fall 2025,tag,2026-06-01,2026-07-01,Defense,
30889,Fall 2025,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
30889,Fall 2025,subindustry,2026-06-01,2026-07-01,B2B -> Sales,B2B -> Security
30900,Fall 2025,tag,2026-06-01,2026-07-01,Artificial Intelligence,AI
30903,Fall 2025,tag,2026-06-01,2026-07-01,DevOps|Developer Tools,Cloud Computing|Kubernetes|Security
30906,Winter 2026,tag,2026-06-01,2026-07-01,Artificial Intelligence|B2B|Cybersecurity|Identity,
30912,Fall 2025,tag,2026-06-01,2026-07-01,Artificial Intelligence,AI
30928,Fall 2025,tag,2026-06-01,2026-07-01,Automation|Hard Tech|Machine Learning,
30943,Fall 2025,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
30944,Spring 2026,tag,2026-06-01,2026-07-01,,AI|HR Tech|Recruiting|Talent Acquisition
30946,Fall 2025,tag,2026-06-01,2026-07-01,Artificial Intelligence,AI|B2B|DevSecOps
30954,Fall 2025,tag,2026-06-01,2026-07-01,Artificial Intelligence,AI
30963,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Health Tech|Healthcare|SaaS
30967,Fall 2025,tag,2026-06-01,2026-07-01,Artificial Intelligence|Genetic Engineering,
30967,Fall 2025,subindustry,2026-06-01,2026-07-01,"B2B -> Engineering, Product and Design",B2B -> Operations
30975,Fall 2025,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
31000,Winter 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Legal|LegalTech|Operations
31002,Fall 2025,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
31008,Fall 2025,tag,2026-06-01,2026-07-01,Artificial Intelligence,AI
31102,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Compliance|Hardware|Industrial|Robotics
31117,Spring 2026,tag,2026-06-01,2026-07-01,,AI|AI Assistant
31157,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Architecture|Design|Machine Learning|Real Estate
31182,Winter 2026,tag,2026-06-01,2026-07-01,Artificial Intelligence|Enterprise|Enterprise Software|Hard Tech|Semiconductors,
31189,Winter 2026,tag,2026-06-01,2026-07-01,Artificial Intelligence|Automotive,
31200,Winter 2026,tag,2026-06-01,2026-07-01,Artificial Intelligence|B2B|Operations,
31211,Spring 2026,tag,2026-06-01,2026-07-01,,Developer Tools
31221,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Big Data|ML|Workflow Automation
31222,Spring 2026,tag,2026-06-01,2026-07-01,Artificial Intelligence|B2B|Consumer|Developer Tools|Enterprise Software,
31224,Winter 2026,tag,2026-06-01,2026-07-01,AI|Automation|Logistics|Robotics,
31243,Winter 2026,tag,2026-06-01,2026-07-01,Artificial Intelligence|Construction|Enterprise Software|Finance|Scheduling,
31246,Spring 2026,tag,2026-06-01,2026-07-01,Artificial Intelligence|Trust & Safety,Open Source
31255,Winter 2026,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
31259,Summer 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Consumer|HR Tech|Recruiting
31260,Winter 2026,industry,2026-06-01,2026-07-01,Fintech,B2B
31260,Winter 2026,subindustry,2026-06-01,2026-07-01,Fintech -> Credit and Lending,B2B -> Finance and Accounting
31279,Spring 2026,tag,2026-06-01,2026-07-01,,Legal|LegalTech|Regtech|Sales Enablement
31283,Winter 2026,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
31294,Spring 2026,tag,2026-06-01,2026-07-01,,Advanced Materials|Aerospace|Manufacturing
31323,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Fintech|Insurance
31326,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Health Tech|Mental Health Tech|SaaS
31327,Spring 2026,tag,2026-06-01,2026-07-01,AI|Market Research,Artificial Intelligence|Manufacturing
31329,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Automation|Developer Tools|Email|Infrastructure
31330,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Finance
31332,Spring 2026,tag,2026-06-01,2026-07-01,,Developer Tools|SaaS
31333,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Infrastructure
31335,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Analytics|Developer Tools|Marketing
31343,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Investing|Team Collaboration
31344,Spring 2026,tag,2026-06-01,2026-07-01,,APIs|DeFi
31345,Spring 2026,tag,2026-06-01,2026-07-01,,API|Artificial Intelligence|B2B|Developer Tools|SaaS
31346,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Construction|SaaS
31350,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|Supply Chain|Workflow Automation
31351,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Generative AI
31359,Spring 2026,tag,2026-06-01,2026-07-01,Artificial Intelligence,AI
31360,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Developer Tools|Enterprise Software|Generative AI
31362,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Advanced Materials|Artificial Intelligence|Semiconductors
31364,Spring 2026,tag,2026-06-01,2026-07-01,,API|Artificial Intelligence|Conversational AI|Customer Support|SaaS
31365,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Security
31366,Spring 2026,tag,2026-06-01,2026-07-01,,Electronics|Radar|Telecommunications
31367,Spring 2026,tag,2026-06-01,2026-07-01,,Industrial|Manufacturing|Marketplace|Procurement|Sales
31369,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Hard Tech|Logistics|Robotics
31373,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Generative AI|Reinforcement Learning|Semiconductors
31373,Spring 2026,subindustry,2026-06-01,2026-07-01,"B2B -> Engineering, Product and Design",B2B
31374,Spring 2026,tag,2026-06-01,2026-07-01,,Hardware|Manufacturing
31375,Spring 2026,tag,2026-06-01,2026-07-01,Crowdsourcing|Infrastructure,Artificial Intelligence|Data Labeling
31375,Spring 2026,subindustry,2026-06-01,2026-07-01,B2B -> Infrastructure,B2B
31377,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Cloud Computing|Enterprise Software
31380,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Artificial Intelligence|Developer Tools|Monitoring|Open Source
31382,Spring 2026,industry,2026-06-01,2026-07-01,Fintech,B2B
31382,Spring 2026,subindustry,2026-06-01,2026-07-01,Fintech -> Insurance,B2B -> Sales
31383,Spring 2026,tag,2026-06-01,2026-07-01,,Consumer Products|Health & Wellness|Health Tech
31386,Spring 2026,tag,2026-06-01,2026-07-01,,Deep Learning|Developer Tools|Generative AI
31388,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Restaurant Tech|SaaS
31390,Spring 2026,tag,2026-06-01,2026-07-01,,Fintech
31391,Spring 2026,tag,2026-06-01,2026-07-01,,AIOps|Artificial Intelligence|Automation|Finance|Neobank
31393,Spring 2026,tag,2026-06-01,2026-07-01,,Finance|Generative AI|Investments|Market Research|Swarm AI
31393,Spring 2026,subindustry,2026-06-01,2026-07-01,Fintech -> Asset Management,Fintech
31395,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Developer Tools|Generative AI|SaaS|Team Collaboration
31396,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Enterprise Software|Logistics|Supply Chain
31398,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Marketing|Sales
31399,Spring 2026,tag,2026-06-01,2026-07-01,,Advanced Materials|Artificial Intelligence|Climate|Hardware|Industrial
31402,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Careers|Marketplace
31403,Spring 2026,tag,2026-06-01,2026-07-01,,Computer Vision|Logistics|Supply Chain
31404,Spring 2026,tag,2026-06-01,2026-07-01,,AI Assistant|Customer Success|Enterprise Software|SaaS
31407,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Artificial Intelligence|B2B|Marketing|SaaS
31408,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|SaaS|Sales
31409,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|Generative AI|Marketing|Social Media
31410,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Marketplace
31411,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Legal
31413,Spring 2026,tag,2026-06-01,2026-07-01,,Developer Tools|Infrastructure|SaaS
31414,Spring 2026,tag,2026-06-01,2026-07-01,Messaging|Recruiting,Billing|Infrastructure
31415,Spring 2026,tag,2026-06-01,2026-07-01,,Agriculture|Food Service Robots & Machines|Robotics|SaaS
31416,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Call Center
31417,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|Manufacturing|SaaS
31418,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence
31420,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Fintech|Investing
31421,Spring 2026,tag,2026-06-01,2026-07-01,,Edtech|Education|Video
31423,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Developer Tools|Monitoring
31424,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Enterprise|Enterprise Software|SaaS
31426,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Sales
31427,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Consumer|Digital Health|Fitness|Food
31428,Spring 2026,tag,2026-06-01,2026-07-01,AI|Enterprise|Robotic Process Automation,Analytics|Artificial Intelligence|B2B|Operations
31429,Spring 2026,tag,2026-06-01,2026-07-01,,Analytics|Finance|Fintech
31430,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Health Tech|SaaS
31432,Spring 2026,tag,2026-06-01,2026-07-01,,AI|API|B2B|Video
31434,Spring 2026,tag,2026-06-01,2026-07-01,,Hardware|Health & Wellness|Medical Devices
31435,Spring 2026,tag,2026-06-01,2026-07-01,,Digital Health|Hard Tech|Medical Devices
31436,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Automation|Hardware|Manufacturing
31438,Spring 2026,tag,2026-06-01,2026-07-01,,Consumer
31439,Spring 2026,tag,2026-06-01,2026-07-01,,Automation|Automotive|SaaS|Workflow Automation
31440,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Artificial Intelligence|B2B|Fintech|Insurance
31441,Spring 2026,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
31442,Spring 2026,tag,2026-06-01,2026-07-01,,Drones|Hardware|Robotics|Swarm AI
31443,Spring 2026,tag,2026-06-01,2026-07-01,,Consumer Products|Regtech|Retail
31444,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Logistics|Supply Chain
31447,Spring 2026,tag,2026-06-01,2026-07-01,,Fintech|Generative AI|Payments
31448,Spring 2026,tag,2026-06-01,2026-07-01,,Cloud Computing|Infrastructure
31450,Spring 2026,tag,2026-06-01,2026-07-01,,Trading
31451,Spring 2026,tag,2026-06-01,2026-07-01,,Finance
31451,Spring 2026,industry,2026-06-01,2026-07-01,Fintech,B2B
31451,Spring 2026,subindustry,2026-06-01,2026-07-01,Fintech -> Payments,B2B -> Finance and Accounting
31454,Spring 2026,tag,2026-06-01,2026-07-01,,AI Assistant|Analytics|B2B
31456,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Drones|Manufacturing|Robotics
31457,Spring 2026,tag,2026-06-01,2026-07-01,,Analytics|Artificial Intelligence|Data Engineering|Finance|Fintech
31458,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Developer Tools
31459,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Cloud Computing|Fintech|Infrastructure
31460,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Computer Vision|Construction|Proptech|Real Estate
31463,Spring 2026,tag,2026-06-01,2026-07-01,,AI
31464,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Fintech|Stocks
31465,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Hardware|Machine Learning|Robotics|Self-Driving Vehicles
31468,Spring 2026,tag,2026-06-01,2026-07-01,,AI|AIOps|SaaS
31472,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Enterprise Software
31475,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Data Engineering|Infrastructure
31478,Spring 2026,tag,2026-06-01,2026-07-01,,Security
31481,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Manufacturing|Procurement|Supply Chain
31482,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|Generative AI|SaaS
31482,Spring 2026,subindustry,2026-06-01,2026-07-01,B2B -> Infrastructure,B2B -> Productivity
31484,Spring 2026,tag,2026-06-01,2026-07-01,,AI-powered Drug Discovery|Biotech|Manufacturing
31485,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Consumer Health Services|Consumer Products|Hardware|Mental Health Tech
31486,Spring 2026,tag,2026-06-01,2026-07-01,Defense,
31487,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|Real Estate
31488,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Enterprise Software
31489,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Automation|Robotic Process Automation|Robotics
31491,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Developer Tools
31493,Spring 2026,tag,2026-06-01,2026-07-01,,Healthcare|Healthcare IT
31494,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Cybersecurity|No-code|SaaS
31496,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Developer Tools|Machine Learning|Workflow Automation
31497,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|E-commerce|Generative AI
31498,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Artificial Intelligence
31500,Spring 2026,tag,2026-06-01,2026-07-01,,AI Assistant|AIOps|Artificial Intelligence|Developer Tools|Swarm AI
31501,Spring 2026,tag,2026-06-01,2026-07-01,,Aerospace|Hard Tech|Mobility|Satellites|Transportation
31503,Spring 2026,tag,2026-06-01,2026-07-01,,Manufacturing|Small Modular Reactors
31507,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Cloud Computing|DevOps|Infrastructure|Marketplace
31510,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Market Research|Marketing
31511,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Automation|Industrial|Manufacturing|Operations
31512,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Enterprise Software
31513,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Artificial Intelligence|B2B|Marketing|SaaS
31516,Spring 2026,tag,2026-06-01,2026-07-01,B2B|Deep Learning|ML,AIOps|Developer Tools|Enterprise Software
31517,Spring 2026,tag,2026-06-01,2026-07-01,,Creator Economy|Generative AI|Video
31518,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Developer Tools
31520,Spring 2026,tag,2026-06-01,2026-07-01,E-commerce,
31522,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Consumer|Consumer Finance|Fintech
31524,Spring 2026,tag,2026-06-01,2026-07-01,,AI|API|Developer Tools|Telecommunications
31525,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Finance
31526,Spring 2026,tag,2026-06-01,2026-07-01,Consumer|Fintech|Infrastructure,Consumer Finance
31526,Spring 2026,industry,2026-06-01,2026-07-01,Fintech,Consumer
31526,Spring 2026,subindustry,2026-06-01,2026-07-01,Fintech -> Payments,Consumer
31527,Spring 2026,tag,2026-06-01,2026-07-01,AI|Advertising|B2B,Developer Tools|Marketing
31527,Spring 2026,subindustry,2026-06-01,2026-07-01,B2B -> Marketing,B2B
31529,Spring 2026,tag,2026-06-01,2026-07-01,,Consumer Finance|Crypto / Web3|Fintech
31530,Spring 2026,tag,2026-06-01,2026-07-01,,Hard Tech|Infrastructure|Robotics
31531,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Developer Tools
31533,Spring 2026,industry,2026-06-01,2026-07-01,Healthcare,B2B
31533,Spring 2026,subindustry,2026-06-01,2026-07-01,Healthcare,B2B -> Infrastructure
31534,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Health Tech|SaaS
31535,Spring 2026,tag,2026-06-01,2026-07-01,Defense|Hardware,Aerospace|Drones|Radar|Security
31536,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Enterprise|No-code|SaaS
31538,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|B2B|Enterprise Software
31539,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Artificial Intelligence|Compliance|Fintech|Insurance
31540,Spring 2026,tag,2026-06-01,2026-07-01,,API|Conversational AI|Generative AI
31543,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|Proptech|Real Estate
31544,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|Biotech|Healthcare|Medical Devices
31545,Spring 2026,tag,2026-06-01,2026-07-01,,AIOps|Artificial Intelligence|B2B|Healthcare IT|SaaS
31546,Spring 2026,tag,2026-06-01,2026-07-01,,AI|B2B|SaaS
31547,Spring 2026,tag,2026-06-01,2026-07-01,,Developer Tools|Infrastructure|Open Source
31548,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Productivity|Team Collaboration
31549,Spring 2026,tag,2026-06-01,2026-07-01,,AI|AI-powered Drug Discovery|B2B|Biotech
31550,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Consumer|Gaming
31552,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Healthcare|Healthcare IT
31553,Spring 2026,tag,2026-06-01,2026-07-01,,B2B|Health Tech|SaaS
31554,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Open Source|Security
31560,Spring 2026,tag,2026-06-01,2026-07-01,,Artificial Intelligence|Robotics
31561,Spring 2026,tag,2026-06-01,2026-07-01,,Aerospace|Computer Vision|Drones|Hard Tech|Hardware
31562,Spring 2026,tag,2026-06-01,2026-07-01,,Fintech|Investing|SaaS
31563,Spring 2026,tag,2026-06-01,2026-07-01,,AI|Artificial Intelligence|B2B|SaaS
31574,Spring 2026,tag,2026-06-01,2026-07-01,,Education
32194,Summer 2026,tag,2026-06-01,2026-07-01,AI,Artificial Intelligence
1487,Winter 2017,tag,2026-07-01,2026-08-01,Artificial Intelligence,AI
1682,Summer 2017,subindustry,2026-07-01,2026-08-01,B2B -> Office Management,B2B -> Sales
1744,Winter 2018,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
1861,Winter 2018,tag,2026-07-01,2026-08-01,Marketplace,
1861,Winter 2018,industry,2026-07-01,2026-08-01,Healthcare,Consumer
1861,Winter 2018,subindustry,2026-07-01,2026-08-01,Healthcare,Consumer -> Social
11968,Winter 2019,tag,2026-07-01,2026-08-01,Robotics,Health & Wellness
12042,Winter 2019,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
12042,Winter 2019,subindustry,2026-07-01,2026-08-01,Healthcare -> Healthcare IT,Healthcare -> Healthcare Services
12608,Summer 2019,tag,2026-07-01,2026-08-01,Cybersecurity|GovTech,Crypto / Web3
13143,Winter 2020,tag,2026-07-01,2026-08-01,Artificial Intelligence,AI
13144,Winter 2020,tag,2026-07-01,2026-08-01,AI|Compliance|Finance|Healthcare|LegalTech,Artificial Intelligence|Deep Learning|Developer Tools
13144,Winter 2020,subindustry,2026-07-01,2026-08-01,B2B,"B2B -> Engineering, Product and Design"
13519,Winter 2020,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
22241,Summer 2020,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
22708,Winter 2021,tag,2026-07-01,2026-08-01,AI,Logistics
22790,Winter 2021,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
22905,Winter 2021,tag,2026-07-01,2026-08-01,Hard Tech,Carbon Capture and Removal
22953,Winter 2021,tag,2026-07-01,2026-08-01,Energy|Infrastructure,Electric Vehicles
23017,Winter 2021,tag,2026-07-01,2026-08-01,AI|Operations,Artificial Intelligence
23629,Winter 2021,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
23948,Summer 2021,tag,2026-07-01,2026-08-01,AI,
24064,Summer 2021,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
24141,Summer 2021,subindustry,2026-07-01,2026-08-01,B2B -> Analytics,B2B -> Retail
24404,Summer 2021,tag,2026-07-01,2026-08-01,AI,No-code
24571,Summer 2021,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
24598,Summer 2021,subindustry,2026-07-01,2026-08-01,Industrials -> Energy,Industrials -> Climate
25118,Winter 2022,tag,2026-07-01,2026-08-01,Banking as a Service|Neobank,SaaS
25279,Winter 2022,tag,2026-07-01,2026-08-01,Artificial Intelligence,AI
25306,Winter 2022,tag,2026-07-01,2026-08-01,Defense|Manufacturing|Search,Reinforcement Learning|Security
25318,Winter 2022,tag,2026-07-01,2026-08-01,Artificial Intelligence,AI|Fintech
25338,Winter 2022,tag,2026-07-01,2026-08-01,Artificial Intelligence|Insurance,AI
25339,Winter 2022,tag,2026-07-01,2026-08-01,AI|B2B|Enterprise Software|Sales Enablement,Consumer
25339,Winter 2022,industry,2026-07-01,2026-08-01,B2B,Consumer
25339,Winter 2022,subindustry,2026-07-01,2026-08-01,B2B -> Sales,Consumer
25394,Winter 2022,tag,2026-07-01,2026-08-01,Investments,AI Assistant
25394,Winter 2022,subindustry,2026-07-01,2026-08-01,Fintech,Fintech -> Asset Management
25402,Winter 2022,tag,2026-07-01,2026-08-01,Artificial Intelligence,AI
25419,Winter 2022,tag,2026-07-01,2026-08-01,AI|Artificial Intelligence,
25585,Winter 2022,tag,2026-07-01,2026-08-01,Generative AI|Insurance,Machine Learning
25585,Winter 2022,industry,2026-07-01,2026-08-01,Fintech,B2B
25585,Winter 2022,subindustry,2026-07-01,2026-08-01,Fintech -> Insurance,B2B -> Analytics
25825,Winter 2022,tag,2026-07-01,2026-08-01,AI,Artificial Intelligence
25948,Winter 2022,tag,2026-07-01,2026-08-01,Artificial Intelligence,AI
25985,Winter 2022,tag,2026-07-01,2026-08-01,Artificial Intelligence,Healthcare
