tag,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
SaaS,Spring 2026,6,3.077,X26,2026,20261,195,False
SaaS,Summer 2026,24,10.213,S26,2026,20262,235,False
SaaS,Fall 2026,2,5.714,F26,2026,20263,35,True
SaaS,Winter 2027,0,0.0,W27,2027,20270,1,True
Sales,Winter 2021,5,1.488,W21,2021,20210,336,False
Sales,Summer 2021,7,1.79,S21,2021,20212,391,False
Sales,Winter 2022,13,3.266,W22,2022,20220,398,False
Sales,Summer 2022,13,5.556,S22,2022,20222,234,False
Sales,Winter 2023,10,3.65,W23,2023,20230,274,False
Sales,Summer 2023,10,4.545,S23,2023,20232,220,False
Sales,Winter 2024,12,4.839,W24,2024,20240,248,False
Sales,Summer 2024,4,1.613,S24,2024,20242,248,False
Sales,Fall 2024,2,2.128,F24,2024,20243,94,False
Sales,Winter 2025,9,5.422,W25,2025,20250,166,False
Sales,Spring 2025,5,3.497,X25,2025,20251,143,False
Sales,Summer 2025,3,1.807,S25,2025,20252,166,False
Sales,Fall 2025,2,1.37,F25,2025,20253,146,False
Sales,Winter 2026,0,0.0,W26,2026,20260,199,False
Sales,Spring 2026,0,0.0,X26,2026,20261,195,False
Sales,Summer 2026,4,1.702,S26,2026,20262,235,False
Sales,Fall 2026,0,0.0,F26,2026,20263,35,True
Sales,Winter 2027,0,0.0,W27,2027,20270,1,True
Sales Enablement,Winter 2021,1,0.298,W21,2021,20210,336,False
Sales Enablement,Summer 2021,4,1.023,S21,2021,20212,391,False
Sales Enablement,Winter 2022,5,1.256,W22,2022,20220,398,False
Sales Enablement,Summer 2022,4,1.709,S22,2022,20222,234,False
Sales Enablement,Winter 2023,3,1.095,W23,2023,20230,274,False
Sales Enablement,Summer 2023,2,0.909,S23,2023,20232,220,False
Sales Enablement,Winter 2024,3,1.21,W24,2024,20240,248,False
Sales Enablement,Summer 2024,1,0.403,S24,2024,20242,248,False
Sales Enablement,Fall 2024,0,0.0,F24,2024,20243,94,False
Sales Enablement,Winter 2025,4,2.41,W25,2025,20250,166,False
Sales Enablement,Spring 2025,1,0.699,X25,2025,20251,143,False
Sales Enablement,Summer 2025,2,1.205,S25,2025,20252,166,False
Sales Enablement,Fall 2025,0,0.0,F25,2025,20253,146,False
Sales Enablement,Winter 2026,0,0.0,W26,2026,20260,199,False
Sales Enablement,Spring 2026,1,0.513,X26,2026,20261,195,False
Sales Enablement,Summer 2026,2,0.851,S26,2026,20262,235,False
Sales Enablement,Fall 2026,0,0.0,F26,2026,20263,35,True
Sales Enablement,Winter 2027,0,0.0,W27,2027,20270,1,True
Satellites,Winter 2021,4,1.19,W21,2021,20210,336,False
Satellites,Summer 2021,1,0.256,S21,2021,20212,391,False
Satellites,Winter 2022,3,0.754,W22,2022,20220,398,False
Satellites,Summer 2022,2,0.855,S22,2022,20222,234,False
Satellites,Winter 2023,1,0.365,W23,2023,20230,274,False
Satellites,Summer 2023,1,0.455,S23,2023,20232,220,False
Satellites,Winter 2024,2,0.806,W24,2024,20240,248,False
Satellites,Summer 2024,1,0.403,S24,2024,20242,248,False
Satellites,Fall 2024,0,0.0,F24,2024,20243,94,False
Satellites,Winter 2025,0,0.0,W25,2025,20250,166,False
Satellites,Spring 2025,0,0.0,X25,2025,20251,143,False
Satellites,Summer 2025,0,0.0,S25,2025,20252,166,False
Satellites,Fall 2025,2,1.37,F25,2025,20253,146,False
Satellites,Winter 2026,0,0.0,W26,2026,20260,199,False
Satellites,Spring 2026,0,0.0,X26,2026,20261,195,False
Satellites,Summer 2026,1,0.426,S26,2026,20262,235,False
Satellites,Fall 2026,1,2.857,F26,2026,20263,35,True
Satellites,Winter 2027,0,0.0,W27,2027,20270,1,True
Scheduling,Winter 2021,2,0.595,W21,2021,20210,336,False
Scheduling,Summer 2021,0,0.0,S21,2021,20212,391,False
Scheduling,Winter 2022,0,0.0,W22,2022,20220,398,False
Scheduling,Summer 2022,1,0.427,S22,2022,20222,234,False
Scheduling,Winter 2023,0,0.0,W23,2023,20230,274,False
Scheduling,Summer 2023,0,0.0,S23,2023,20232,220,False
Scheduling,Winter 2024,0,0.0,W24,2024,20240,248,False
Scheduling,Summer 2024,0,0.0,S24,2024,20242,248,False
Scheduling,Fall 2024,0,0.0,F24,2024,20243,94,False
Scheduling,Winter 2025,0,0.0,W25,2025,20250,166,False
Scheduling,Spring 2025,0,0.0,X25,2025,20251,143,False
Scheduling,Summer 2025,0,0.0,S25,2025,20252,166,False
Scheduling,Fall 2025,0,0.0,F25,2025,20253,146,False
Scheduling,Winter 2026,1,0.503,W26,2026,20260,199,False
Scheduling,Spring 2026,0,0.0,X26,2026,20261,195,False
Scheduling,Summer 2026,0,0.0,S26,2026,20262,235,False
Scheduling,Fall 2026,0,0.0,F26,2026,20263,35,True
Scheduling,Winter 2027,0,0.0,W27,2027,20270,1,True
Search,Winter 2021,0,0.0,W21,2021,20210,336,False
Search,Summer 2021,1,0.256,S21,2021,20212,391,False
Search,Winter 2022,3,0.754,W22,2022,20220,398,False
Search,Summer 2022,2,0.855,S22,2022,20222,234,False
Search,Winter 2023,0,0.0,W23,2023,20230,274,False
Search,Summer 2023,3,1.364,S23,2023,20232,220,False
Search,Winter 2024,5,2.016,W24,2024,20240,248,False
Search,Summer 2024,1,0.403,S24,2024,20242,248,False
Search,Fall 2024,1,1.064,F24,2024,20243,94,False
Search,Winter 2025,0,0.0,W25,2025,20250,166,False
Search,Spring 2025,0,0.0,X25,2025,20251,143,False
Search,Summer 2025,2,1.205,S25,2025,20252,166,False
Search,Fall 2025,0,0.0,F25,2025,20253,146,False
Search,Winter 2026,0,0.0,W26,2026,20260,199,False
Search,Spring 2026,0,0.0,X26,2026,20261,195,False
Search,Summer 2026,0,0.0,S26,2026,20262,235,False
Search,Fall 2026,0,0.0,F26,2026,20263,35,True
Search,Winter 2027,0,0.0,W27,2027,20270,1,True
Security,Winter 2021,5,1.488,W21,2021,20210,336,False
Security,Summer 2021,7,1.79,S21,2021,20212,391,False
Security,Winter 2022,10,2.513,W22,2022,20220,398,False
Security,Summer 2022,4,1.709,S22,2022,20222,234,False
Security,Winter 2023,4,1.46,W23,2023,20230,274,False
Security,Summer 2023,3,1.364,S23,2023,20232,220,False
Security,Winter 2024,6,2.419,W24,2024,20240,248,False
Security,Summer 2024,3,1.21,S24,2024,20242,248,False
Security,Fall 2024,1,1.064,F24,2024,20243,94,False
Security,Winter 2025,0,0.0,W25,2025,20250,166,False
Security,Spring 2025,4,2.797,X25,2025,20251,143,False
Security,Summer 2025,3,1.807,S25,2025,20252,166,False
Security,Fall 2025,2,1.37,F25,2025,20253,146,False
Security,Winter 2026,0,0.0,W26,2026,20260,199,False
Security,Spring 2026,1,0.513,X26,2026,20261,195,False
Security,Summer 2026,6,2.553,S26,2026,20262,235,False
Security,Fall 2026,0,0.0,F26,2026,20263,35,True
Security,Winter 2027,0,0.0,W27,2027,20270,1,True
Self-Driving Vehicles,Winter 2021,1,0.298,W21,2021,20210,336,False
Self-Driving Vehicles,Summer 2021,0,0.0,S21,2021,20212,391,False
Self-Driving Vehicles,Winter 2022,0,0.0,W22,2022,20220,398,False
Self-Driving Vehicles,Summer 2022,0,0.0,S22,2022,20222,234,False
Self-Driving Vehicles,Winter 2023,0,0.0,W23,2023,20230,274,False
Self-Driving Vehicles,Summer 2023,0,0.0,S23,2023,20232,220,False
Self-Driving Vehicles,Winter 2024,0,0.0,W24,2024,20240,248,False
Self-Driving Vehicles,Summer 2024,0,0.0,S24,2024,20242,248,False
Self-Driving Vehicles,Fall 2024,0,0.0,F24,2024,20243,94,False
Self-Driving Vehicles,Winter 2025,0,0.0,W25,2025,20250,166,False
Self-Driving Vehicles,Spring 2025,0,0.0,X25,2025,20251,143,False
Self-Driving Vehicles,Summer 2025,0,0.0,S25,2025,20252,166,False
Self-Driving Vehicles,Fall 2025,0,0.0,F25,2025,20253,146,False
Self-Driving Vehicles,Winter 2026,0,0.0,W26,2026,20260,199,False
Self-Driving Vehicles,Spring 2026,0,0.0,X26,2026,20261,195,False
Self-Driving Vehicles,Summer 2026,1,0.426,S26,2026,20262,235,False
Self-Driving Vehicles,Fall 2026,0,0.0,F26,2026,20263,35,True
Self-Driving Vehicles,Winter 2027,0,0.0,W27,2027,20270,1,True
Semiconductors,Winter 2021,0,0.0,W21,2021,20210,336,False
Semiconductors,Summer 2021,0,0.0,S21,2021,20212,391,False
Semiconductors,Winter 2022,0,0.0,W22,2022,20220,398,False
Semiconductors,Summer 2022,0,0.0,S22,2022,20222,234,False
Semiconductors,Winter 2023,0,0.0,W23,2023,20230,274,False
Semiconductors,Summer 2023,2,0.909,S23,2023,20232,220,False
Semiconductors,Winter 2024,1,0.403,W24,2024,20240,248,False
Semiconductors,Summer 2024,4,1.613,S24,2024,20242,248,False
Semiconductors,Fall 2024,0,0.0,F24,2024,20243,94,False
Semiconductors,Winter 2025,1,0.602,W25,2025,20250,166,False
Semiconductors,Spring 2025,1,0.699,X25,2025,20251,143,False
Semiconductors,Summer 2025,0,0.0,S25,2025,20252,166,False
Semiconductors,Fall 2025,0,0.0,F25,2025,20253,146,False
Semiconductors,Winter 2026,1,0.503,W26,2026,20260,199,False
Semiconductors,Spring 2026,1,0.513,X26,2026,20261,195,False
Semiconductors,Summer 2026,7,2.979,S26,2026,20262,235,False
Semiconductors,Fall 2026,1,2.857,F26,2026,20263,35,True
Semiconductors,Winter 2027,0,0.0,W27,2027,20270,1,True
Skincare,Winter 2021,0,0.0,W21,2021,20210,336,False
Skincare,Summer 2021,0,0.0,S21,2021,20212,391,False
Skincare,Winter 2022,1,0.251,W22,2022,20220,398,False
Skincare,Summer 2022,0,0.0,S22,2022,20222,234,False
Skincare,Winter 2023,0,0.0,W23,2023,20230,274,False
Skincare,Summer 2023,0,0.0,S23,2023,20232,220,False
Skincare,Winter 2024,0,0.0,W24,2024,20240,248,False
Skincare,Summer 2024,0,0.0,S24,2024,20242,248,False
Skincare,Fall 2024,0,0.0,F24,2024,20243,94,False
Skincare,Winter 2025,0,0.0,W25,2025,20250,166,False
Skincare,Spring 2025,0,0.0,X25,2025,20251,143,False
Skincare,Summer 2025,0,0.0,S25,2025,20252,166,False
Skincare,Fall 2025,0,0.0,F25,2025,20253,146,False
Skincare,Winter 2026,0,0.0,W26,2026,20260,199,False
Skincare,Spring 2026,0,0.0,X26,2026,20261,195,False
Skincare,Summer 2026,1,0.426,S26,2026,20262,235,False
Skincare,Fall 2026,0,0.0,F26,2026,20263,35,True
Skincare,Winter 2027,0,0.0,W27,2027,20270,1,True
Sleep Tech,Winter 2021,1,0.298,W21,2021,20210,336,False
Sleep Tech,Summer 2021,2,0.512,S21,2021,20212,391,False
Sleep Tech,Winter 2022,0,0.0,W22,2022,20220,398,False
Sleep Tech,Summer 2022,0,0.0,S22,2022,20222,234,False
Sleep Tech,Winter 2023,0,0.0,W23,2023,20230,274,False
Sleep Tech,Summer 2023,0,0.0,S23,2023,20232,220,False
Sleep Tech,Winter 2024,0,0.0,W24,2024,20240,248,False
Sleep Tech,Summer 2024,0,0.0,S24,2024,20242,248,False
Sleep Tech,Fall 2024,0,0.0,F24,2024,20243,94,False
Sleep Tech,Winter 2025,0,0.0,W25,2025,20250,166,False
Sleep Tech,Spring 2025,0,0.0,X25,2025,20251,143,False
Sleep Tech,Summer 2025,0,0.0,S25,2025,20252,166,False
Sleep Tech,Fall 2025,0,0.0,F25,2025,20253,146,False
Sleep Tech,Winter 2026,0,0.0,W26,2026,20260,199,False
Sleep Tech,Spring 2026,0,0.0,X26,2026,20261,195,False
Sleep Tech,Summer 2026,0,0.0,S26,2026,20262,235,False
Sleep Tech,Fall 2026,0,0.0,F26,2026,20263,35,True
Sleep Tech,Winter 2027,0,0.0,W27,2027,20270,1,True
Smart Home Assistants,Winter 2021,0,0.0,W21,2021,20210,336,False
Smart Home Assistants,Summer 2021,0,0.0,S21,2021,20212,391,False
Smart Home Assistants,Winter 2022,0,0.0,W22,2022,20220,398,False
Smart Home Assistants,Summer 2022,0,0.0,S22,2022,20222,234,False
Smart Home Assistants,Winter 2023,0,0.0,W23,2023,20230,274,False
Smart Home Assistants,Summer 2023,0,0.0,S23,2023,20232,220,False
Smart Home Assistants,Winter 2024,0,0.0,W24,2024,20240,248,False
Smart Home Assistants,Summer 2024,0,0.0,S24,2024,20242,248,False
Smart Home Assistants,Fall 2024,0,0.0,F24,2024,20243,94,False
Smart Home Assistants,Winter 2025,0,0.0,W25,2025,20250,166,False
Smart Home Assistants,Spring 2025,0,0.0,X25,2025,20251,143,False
Smart Home Assistants,Summer 2025,0,0.0,S25,2025,20252,166,False
Smart Home Assistants,Fall 2025,1,0.685,F25,2025,20253,146,False
Smart Home Assistants,Winter 2026,0,0.0,W26,2026,20260,199,False
Smart Home Assistants,Spring 2026,0,0.0,X26,2026,20261,195,False
Smart Home Assistants,Summer 2026,0,0.0,S26,2026,20262,235,False
Smart Home Assistants,Fall 2026,0,0.0,F26,2026,20263,35,True
Smart Home Assistants,Winter 2027,0,0.0,W27,2027,20270,1,True
Smart Waste Management,Winter 2021,0,0.0,W21,2021,20210,336,False
Smart Waste Management,Summer 2021,0,0.0,S21,2021,20212,391,False
Smart Waste Management,Winter 2022,0,0.0,W22,2022,20220,398,False
Smart Waste Management,Summer 2022,0,0.0,S22,2022,20222,234,False
Smart Waste Management,Winter 2023,0,0.0,W23,2023,20230,274,False
Smart Waste Management,Summer 2023,0,0.0,S23,2023,20232,220,False
Smart Waste Management,Winter 2024,0,0.0,W24,2024,20240,248,False
Smart Waste Management,Summer 2024,0,0.0,S24,2024,20242,248,False
Smart Waste Management,Fall 2024,0,0.0,F24,2024,20243,94,False
Smart Waste Management,Winter 2025,0,0.0,W25,2025,20250,166,False
Smart Waste Management,Spring 2025,0,0.0,X25,2025,20251,143,False
Smart Waste Management,Summer 2025,0,0.0,S25,2025,20252,166,False
Smart Waste Management,Fall 2025,0,0.0,F25,2025,20253,146,False
Smart Waste Management,Winter 2026,0,0.0,W26,2026,20260,199,False
Smart Waste Management,Spring 2026,0,0.0,X26,2026,20261,195,False
Smart Waste Management,Summer 2026,1,0.426,S26,2026,20262,235,False
Smart Waste Management,Fall 2026,0,0.0,F26,2026,20263,35,True
Smart Waste Management,Winter 2027,0,0.0,W27,2027,20270,1,True
Social,Winter 2021,2,0.595,W21,2021,20210,336,False
Social,Summer 2021,1,0.256,S21,2021,20212,391,False
Social,Winter 2022,6,1.508,W22,2022,20220,398,False
Social,Summer 2022,2,0.855,S22,2022,20222,234,False
Social,Winter 2023,1,0.365,W23,2023,20230,274,False
Social,Summer 2023,0,0.0,S23,2023,20232,220,False
Social,Winter 2024,1,0.403,W24,2024,20240,248,False
Social,Summer 2024,0,0.0,S24,2024,20242,248,False
Social,Fall 2024,0,0.0,F24,2024,20243,94,False
Social,Winter 2025,2,1.205,W25,2025,20250,166,False
Social,Spring 2025,2,1.399,X25,2025,20251,143,False
Social,Summer 2025,0,0.0,S25,2025,20252,166,False
Social,Fall 2025,2,1.37,F25,2025,20253,146,False
Social,Winter 2026,0,0.0,W26,2026,20260,199,False
Social,Spring 2026,2,1.026,X26,2026,20261,195,False
Social,Summer 2026,0,0.0,S26,2026,20262,235,False
Social,Fall 2026,1,2.857,F26,2026,20263,35,True
Social,Winter 2027,0,0.0,W27,2027,20270,1,True
Social Media,Winter 2021,3,0.893,W21,2021,20210,336,False
Social Media,Summer 2021,0,0.0,S21,2021,20212,391,False
Social Media,Winter 2022,0,0.0,W22,2022,20220,398,False
Social Media,Summer 2022,0,0.0,S22,2022,20222,234,False
Social Media,Winter 2023,1,0.365,W23,2023,20230,274,False
Social Media,Summer 2023,0,0.0,S23,2023,20232,220,False
Social Media,Winter 2024,3,1.21,W24,2024,20240,248,False
Social Media,Summer 2024,4,1.613,S24,2024,20242,248,False
Social Media,Fall 2024,3,3.191,F24,2024,20243,94,False
Social Media,Winter 2025,0,0.0,W25,2025,20250,166,False
Social Media,Spring 2025,1,0.699,X25,2025,20251,143,False
Social Media,Summer 2025,0,0.0,S25,2025,20252,166,False
Social Media,Fall 2025,3,2.055,F25,2025,20253,146,False
Social Media,Winter 2026,0,0.0,W26,2026,20260,199,False
Social Media,Spring 2026,0,0.0,X26,2026,20261,195,False
Social Media,Summer 2026,0,0.0,S26,2026,20262,235,False
Social Media,Fall 2026,0,0.0,F26,2026,20263,35,True
Social Media,Winter 2027,0,0.0,W27,2027,20270,1,True
Social Network,Winter 2021,1,0.298,W21,2021,20210,336,False
Social Network,Summer 2021,1,0.256,S21,2021,20212,391,False
Social Network,Winter 2022,0,0.0,W22,2022,20220,398,False
Social Network,Summer 2022,0,0.0,S22,2022,20222,234,False
Social Network,Winter 2023,0,0.0,W23,2023,20230,274,False
Social Network,Summer 2023,0,0.0,S23,2023,20232,220,False
Social Network,Winter 2024,3,1.21,W24,2024,20240,248,False
Social Network,Summer 2024,0,0.0,S24,2024,20242,248,False
Social Network,Fall 2024,0,0.0,F24,2024,20243,94,False
Social Network,Winter 2025,0,0.0,W25,2025,20250,166,False
Social Network,Spring 2025,1,0.699,X25,2025,20251,143,False
Social Network,Summer 2025,0,0.0,S25,2025,20252,166,False
Social Network,Fall 2025,1,0.685,F25,2025,20253,146,False
Social Network,Winter 2026,0,0.0,W26,2026,20260,199,False
Social Network,Spring 2026,0,0.0,X26,2026,20261,195,False
Social Network,Summer 2026,0,0.0,S26,2026,20262,235,False
Social Network,Fall 2026,0,0.0,F26,2026,20263,35,True
Social Network,Winter 2027,0,0.0,W27,2027,20270,1,True
Solar Power,Winter 2021,0,0.0,W21,2021,20210,336,False
Solar Power,Summer 2021,2,0.512,S21,2021,20212,391,False
Solar Power,Winter 2022,3,0.754,W22,2022,20220,398,False
Solar Power,Summer 2022,2,0.855,S22,2022,20222,234,False
Solar Power,Winter 2023,2,0.73,W23,2023,20230,274,False
Solar Power,Summer 2023,0,0.0,S23,2023,20232,220,False
Solar Power,Winter 2024,1,0.403,W24,2024,20240,248,False
Solar Power,Summer 2024,1,0.403,S24,2024,20242,248,False
Solar Power,Fall 2024,0,0.0,F24,2024,20243,94,False
Solar Power,Winter 2025,1,0.602,W25,2025,20250,166,False
Solar Power,Spring 2025,0,0.0,X25,2025,20251,143,False
Solar Power,Summer 2025,0,0.0,S25,2025,20252,166,False
Solar Power,Fall 2025,0,0.0,F25,2025,20253,146,False
Solar Power,Winter 2026,1,0.503,W26,2026,20260,199,False
Solar Power,Spring 2026,0,0.0,X26,2026,20261,195,False
Solar Power,Summer 2026,0,0.0,S26,2026,20262,235,False
Solar Power,Fall 2026,0,0.0,F26,2026,20263,35,True
Solar Power,Winter 2027,0,0.0,W27,2027,20270,1,True
Space Exploration,Winter 2021,2,0.595,W21,2021,20210,336,False
Space Exploration,Summer 2021,4,1.023,S21,2021,20212,391,False
Space Exploration,Winter 2022,1,0.251,W22,2022,20220,398,False
Space Exploration,Summer 2022,1,0.427,S22,2022,20222,234,False
Space Exploration,Winter 2023,0,0.0,W23,2023,20230,274,False
Space Exploration,Summer 2023,0,0.0,S23,2023,20232,220,False
Space Exploration,Winter 2024,0,0.0,W24,2024,20240,248,False
Space Exploration,Summer 2024,1,0.403,S24,2024,20242,248,False
Space Exploration,Fall 2024,0,0.0,F24,2024,20243,94,False
Space Exploration,Winter 2025,1,0.602,W25,2025,20250,166,False
Space Exploration,Spring 2025,0,0.0,X25,2025,20251,143,False
Space Exploration,Summer 2025,0,0.0,S25,2025,20252,166,False
Space Exploration,Fall 2025,0,0.0,F25,2025,20253,146,False
Space Exploration,Winter 2026,0,0.0,W26,2026,20260,199,False
Space Exploration,Spring 2026,0,0.0,X26,2026,20261,195,False
Space Exploration,Summer 2026,2,0.851,S26,2026,20262,235,False
Space Exploration,Fall 2026,1,2.857,F26,2026,20263,35,True
Space Exploration,Winter 2027,0,0.0,W27,2027,20270,1,True
Speech Recognition,Winter 2021,0,0.0,W21,2021,20210,336,False
Speech Recognition,Summer 2021,1,0.256,S21,2021,20212,391,False
Speech Recognition,Winter 2022,2,0.503,W22,2022,20220,398,False
Speech Recognition,Summer 2022,0,0.0,S22,2022,20222,234,False
Speech Recognition,Winter 2023,0,0.0,W23,2023,20230,274,False
Speech Recognition,Summer 2023,0,0.0,S23,2023,20232,220,False
Speech Recognition,Winter 2024,1,0.403,W24,2024,20240,248,False
Speech Recognition,Summer 2024,0,0.0,S24,2024,20242,248,False
Speech Recognition,Fall 2024,0,0.0,F24,2024,20243,94,False
Speech Recognition,Winter 2025,0,0.0,W25,2025,20250,166,False
Speech Recognition,Spring 2025,0,0.0,X25,2025,20251,143,False
Speech Recognition,Summer 2025,1,0.602,S25,2025,20252,166,False
Speech Recognition,Fall 2025,0,0.0,F25,2025,20253,146,False
Speech Recognition,Winter 2026,0,0.0,W26,2026,20260,199,False
Speech Recognition,Spring 2026,0,0.0,X26,2026,20261,195,False
Speech Recognition,Summer 2026,0,0.0,S26,2026,20262,235,False
Speech Recognition,Fall 2026,0,0.0,F26,2026,20263,35,True
Speech Recognition,Winter 2027,0,0.0,W27,2027,20270,1,True
Sports Tech,Winter 2021,2,0.595,W21,2021,20210,336,False
Sports Tech,Summer 2021,0,0.0,S21,2021,20212,391,False
Sports Tech,Winter 2022,0,0.0,W22,2022,20220,398,False
Sports Tech,Summer 2022,2,0.855,S22,2022,20222,234,False
Sports Tech,Winter 2023,0,0.0,W23,2023,20230,274,False
Sports Tech,Summer 2023,0,0.0,S23,2023,20232,220,False
Sports Tech,Winter 2024,1,0.403,W24,2024,20240,248,False
Sports Tech,Summer 2024,0,0.0,S24,2024,20242,248,False
Sports Tech,Fall 2024,0,0.0,F24,2024,20243,94,False
Sports Tech,Winter 2025,1,0.602,W25,2025,20250,166,False
Sports Tech,Spring 2025,0,0.0,X25,2025,20251,143,False
Sports Tech,Summer 2025,0,0.0,S25,2025,20252,166,False
Sports Tech,Fall 2025,2,1.37,F25,2025,20253,146,False
Sports Tech,Winter 2026,0,0.0,W26,2026,20260,199,False
Sports Tech,Spring 2026,0,0.0,X26,2026,20261,195,False
Sports Tech,Summer 2026,0,0.0,S26,2026,20262,235,False
Sports Tech,Fall 2026,0,0.0,F26,2026,20263,35,True
Sports Tech,Winter 2027,0,0.0,W27,2027,20270,1,True
Stocks,Winter 2021,0,0.0,W21,2021,20210,336,False
Stocks,Summer 2021,2,0.512,S21,2021,20212,391,False
Stocks,Winter 2022,0,0.0,W22,2022,20220,398,False
Stocks,Summer 2022,0,0.0,S22,2022,20222,234,False
Stocks,Winter 2023,0,0.0,W23,2023,20230,274,False
Stocks,Summer 2023,0,0.0,S23,2023,20232,220,False
Stocks,Winter 2024,0,0.0,W24,2024,20240,248,False
Stocks,Summer 2024,0,0.0,S24,2024,20242,248,False
Stocks,Fall 2024,0,0.0,F24,2024,20243,94,False
Stocks,Winter 2025,0,0.0,W25,2025,20250,166,False
Stocks,Spring 2025,0,0.0,X25,2025,20251,143,False
Stocks,Summer 2025,0,0.0,S25,2025,20252,166,False
Stocks,Fall 2025,0,0.0,F25,2025,20253,146,False
Stocks,Winter 2026,0,0.0,W26,2026,20260,199,False
Stocks,Spring 2026,1,0.513,X26,2026,20261,195,False
Stocks,Summer 2026,2,0.851,S26,2026,20262,235,False
Stocks,Fall 2026,0,0.0,F26,2026,20263,35,True
Stocks,Winter 2027,0,0.0,W27,2027,20270,1,True
Subscriptions,Winter 2021,9,2.679,W21,2021,20210,336,False
Subscriptions,Summer 2021,4,1.023,S21,2021,20212,391,False
Subscriptions,Winter 2022,5,1.256,W22,2022,20220,398,False
Subscriptions,Summer 2022,1,0.427,S22,2022,20222,234,False
Subscriptions,Winter 2023,2,0.73,W23,2023,20230,274,False
Subscriptions,Summer 2023,1,0.455,S23,2023,20232,220,False
Subscriptions,Winter 2024,1,0.403,W24,2024,20240,248,False
Subscriptions,Summer 2024,0,0.0,S24,2024,20242,248,False
Subscriptions,Fall 2024,0,0.0,F24,2024,20243,94,False
Subscriptions,Winter 2025,0,0.0,W25,2025,20250,166,False
Subscriptions,Spring 2025,0,0.0,X25,2025,20251,143,False
Subscriptions,Summer 2025,0,0.0,S25,2025,20252,166,False
Subscriptions,Fall 2025,0,0.0,F25,2025,20253,146,False
